,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates
55,Feature,nc75079686,1.06,"3 km NNW of The Geysers, CA",1730039582320,1730040734273,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079686&format=geojson,,,,,automatic,0,17,nc,75079686,",nc75079686,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.01152,0.02,68.0,md,earthquake,"M 1.1 - 3 km NNW of The Geysers, CA",Point,"[-122.778167724609, 38.8018341064453, 3.17000007629395]"
56,Feature,ci40965760,2.63,"8 km S of Olancha, CA",1730039281130,1730050625228,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965760,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965760&format=geojson,1.0,2.2,,,reviewed,0,107,ci,40965760,",ci40965760,us7000nnhn,",",ci,us,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",39.0,0.1594,0.2,47.0,ml,earthquake,"M 2.6 - 8 km S of Olancha, CA",Point,"[-118.0131667, 36.2126667, 1.95]"
57,Feature,ci40965752,0.49,"15 km N of Borrego Springs, CA",1730038506040,1730039119106,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965752,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965752&format=geojson,,,,,automatic,0,4,ci,40965752,",ci40965752,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",34.0,0.07569,0.17,72.0,ml,earthquake,"M 0.5 - 15 km N of Borrego Springs, CA",Point,"[-116.3946667, 33.3881667, 12.38]"
58,Feature,hv74515162,1.88999999,"12 km S of Fern Forest, Hawaii",1730038440550,1730038542360,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74515162,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74515162&format=geojson,,,,,automatic,0,55,hv,74515162,",hv74515162,",",hv,",",origin,phase-data,",51.0,0.03302,0.239999995,111.0,md,earthquake,"M 1.9 - 12 km S of Fern Forest, Hawaii",Point,"[-155.135833740234, 19.3531665802002, 4.05999994277954]"
59,Feature,nn00886903,2.2,"23 km W of Bridgeport, California",1730036972524,1730037148306,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886903&format=geojson,,,,,automatic,0,74,nn,00886903,",nn00886903,",",nn,",",origin,phase-data,",8.0,0.078,0.2461,295.76,ml,earthquake,"M 2.2 - 23 km W of Bridgeport, California",Point,"[-119.4993, 38.2862, 6.5]"
60,Feature,tx2024vdeh,2.0,"58 km NW of Toyah, Texas",1730036944719,1730037954719,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vdeh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vdeh&format=geojson,,,,,automatic,0,62,tx,2024vdeh,",tx2024vdeh,",",tx,",",origin,phase-data,",18.0,0.1,0.2,72.0,ml,earthquake,"M 2.0 - 58 km NW of Toyah, Texas",Point,"[-104.294, 31.614, 4.5052]"
61,Feature,ci40965744,3.27,"8 km S of Olancha, CA",1730036929950,1730042125054,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965744,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965744&format=geojson,3.0,5.0,,,reviewed,0,166,ci,40965744,",ci40965744,us7000nnhj,",",ci,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.1589,0.19,46.0,ml,earthquake,"M 3.3 - 8 km S of Olancha, CA",Point,"[-118.0158333, 36.2088333, 0.99]"
62,Feature,us7000nnhg,4.7,"49 km S of Labuha, Indonesia",1730036108442,1730038306040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nnhg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nnhg&format=geojson,,,,,reviewed,0,340,us,7000nnhg,",us7000nnhg,",",us,",",origin,phase-data,",48.0,1.825,0.95,83.0,mb,earthquake,"M 4.7 - 49 km S of Labuha, Indonesia",Point,"[127.4176, -1.0647, 43.101]"
63,Feature,ak024du0plvy,1.6,"7 km SE of Anchorage, Alaska",1730036104143,1730036212868,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024du0plvy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024du0plvy&format=geojson,,,,,automatic,0,39,ak,024du0plvy,",ak024du0plvy,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.6 - 7 km SE of Anchorage, Alaska",Point,"[-149.8, 61.1766, 37.5]"
64,Feature,us7000nnhf,4.5,"55 km SSW of Labuha, Indonesia",1730035959450,1730038485040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nnhf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nnhf&format=geojson,,,,,reviewed,0,312,us,7000nnhf,",us7000nnhf,",",us,",",origin,phase-data,",36.0,1.854,0.95,86.0,mb,earthquake,"M 4.5 - 55 km SSW of Labuha, Indonesia",Point,"[127.2956, -1.0937, 39.997]"
65,Feature,pr71463803,2.32,"5 km SE of Maria Antonia, Puerto Rico",1730035382590,1730036250670,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71463803,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71463803&format=geojson,,,,,reviewed,0,83,pr,71463803,",pr71463803,",",pr,",",origin,phase-data,",5.0,0.04322,0.13,217.0,md,earthquake,"M 2.3 - 5 km SE of Maria Antonia, Puerto Rico",Point,"[-66.8508333333333, 17.9411666666667, 12.73]"
66,Feature,pr71463798,2.46,"6 km SE of Maria Antonia, Puerto Rico",1730035047620,1730035994090,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71463798,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71463798&format=geojson,,,,,reviewed,0,93,pr,71463798,",pr71463798,",",pr,",",origin,phase-data,",10.0,0.05425,0.19,186.0,md,earthquake,"M 2.5 - 6 km SE of Maria Antonia, Puerto Rico",Point,"[-66.8481666666667, 17.9293333333333, 13]"
67,Feature,ak024du0lfmk,1.1,"42 km S of South Van Horn, Alaska",1730034965581,1730035083575,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024du0lfmk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024du0lfmk&format=geojson,,,,,automatic,0,19,ak,024du0lfmk,",ak024du0lfmk,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.1 - 42 km S of South Van Horn, Alaska",Point,"[-147.9402, 64.434, 13.8]"
68,Feature,ci40965728,0.71,"21 km ESE of Anza, CA",1730034346770,1730036971940,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965728,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965728&format=geojson,,,,,reviewed,0,8,ci,40965728,",ci40965728,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",52.0,0.09353,0.17,59.0,ml,earthquake,"M 0.7 - 21 km ESE of Anza, CA",Point,"[-116.463, 33.483, 12.37]"
69,Feature,ci40965720,0.48,"4 km ENE of Anza, CA",1730033948290,1730034310694,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965720&format=geojson,,,,,automatic,0,4,ci,40965720,",ci40965720,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.009858,0.15,50.0,ml,earthquake,"M 0.5 - 4 km ENE of Anza, CA",Point,"[-116.6375, 33.5746667, 14.79]"
70,Feature,nn00886900,1.2,"31 km WNW of Furnace Creek, California",1730033417339,1730033548932,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886900&format=geojson,,,,,automatic,0,22,nn,00886900,",nn00886900,",",nn,",",origin,phase-data,",15.0,0.398,0.2397,278.42999999999995,ml,earthquake,"M 1.2 - 31 km WNW of Furnace Creek, California",Point,"[-117.1859, 36.5497, 3.6]"
71,Feature,ci40965712,2.41,"4 km E of Stovepipe Wells, CA",1730032571840,1730055827334,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965712,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965712&format=geojson,,,,,reviewed,0,89,ci,40965712,",ci40965712,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.3893,0.15,188.0,ml,earthquake,"M 2.4 - 4 km E of Stovepipe Wells, CA",Point,"[-117.1011667, 36.6078333, 1.29]"
72,Feature,ak024du047qf,1.7,"34 km NW of Valdez, Alaska",1730032522952,1730032601237,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024du047qf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024du047qf&format=geojson,,,,,automatic,0,44,ak,024du047qf,",ak024du047qf,",",ak,",",origin,phase-data,",,,0.24,,ml,earthquake,"M 1.7 - 34 km NW of Valdez, Alaska",Point,"[-146.8157, 61.3386, 28.4]"
73,Feature,ak024du042vj,2.3,"101 km W of Akhiok, Alaska",1730032499990,1730032592562,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024du042vj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024du042vj&format=geojson,,,,,automatic,0,81,ak,024du042vj,",ak024du042vj,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 2.3 - 101 km W of Akhiok, Alaska",Point,"[-155.8311, 56.8858, 18.3]"
74,Feature,ak024du03qq0,1.3,"35 km WSW of Tatitlek, Alaska",1730032382483,1730032465094,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024du03qq0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024du03qq0&format=geojson,,,,,automatic,0,26,ak,024du03qq0,",ak024du03qq0,",",ak,",",origin,phase-data,",,,0.17,,ml,earthquake,"M 1.3 - 35 km WSW of Tatitlek, Alaska",Point,"[-147.3013, 60.7799, 21.6]"
75,Feature,hv74515102,1.80999994,"4 km SE of Pāhala, Hawaii",1730032374250,1730032479210,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74515102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74515102&format=geojson,,,,,automatic,0,50,hv,74515102,",hv74515102,",",hv,",",origin,phase-data,",41.0,0.01797,0.129999995,206.0,md,earthquake,"M 1.8 - 4 km SE of Pāhala, Hawaii",Point,"[-155.453826904297, 19.171667098999, 32.0699996948242]"
76,Feature,nn00886911,-0.3,"41 km WNW of Indian Springs, Nevada",1730031529125,1730057428786,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886911&format=geojson,,,,,reviewed,0,0,nn,00886911,",nn00886911,",",nn,",",origin,phase-data,",11.0,0.023,0.0325,125.83,ml,earthquake,"M -0.3 - 41 km WNW of Indian Springs, Nevada",Point,"[-116.0834, 36.7464, 5.4]"
77,Feature,ak024dtzxqn4,2.2,"66 km N of Petersville, Alaska",1730030702209,1730030823506,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtzxqn4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtzxqn4&format=geojson,,,,,automatic,0,74,ak,024dtzxqn4,",ak024dtzxqn4,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 2.2 - 66 km N of Petersville, Alaska",Point,"[-150.6083, 63.0872, 114]"
78,Feature,nc75079636,1.96,"23 km SE of Pinnacles, CA",1730030478920,1730032034280,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079636&format=geojson,,,,,automatic,0,59,nc,75079636,",nc75079636,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,,0.12,118.0,md,earthquake,"M 2.0 - 23 km SE of Pinnacles, CA",Point,"[-120.959167480469, 36.3918342590332, 7.1100001335144]"
79,Feature,ak024dtznymr,1.6,"38 km SSE of Denali National Park, Alaska",1730030380009,1730030555202,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtznymr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtznymr&format=geojson,,,,,automatic,0,39,ak,024dtznymr,",ak024dtznymr,",",ak,",",origin,phase-data,",,,1.19,,ml,earthquake,"M 1.6 - 38 km SSE of Denali National Park, Alaska",Point,"[-151.3246, 63.2469, 0]"
80,Feature,ci40965696,0.73,"16 km W of Searles Valley, CA",1730029878990,1730037191697,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965696&format=geojson,,,,,reviewed,0,8,ci,40965696,",ci40965696,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.05974,0.16,126.0,ml,earthquake,"M 0.7 - 16 km W of Searles Valley, CA",Point,"[-117.5753333, 35.7586667, 5.82]"
81,Feature,ci40965688,2.01,"4 km SE of Loma Linda, CA",1730029551310,1730060212990,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40965688,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40965688&format=geojson,,,,,reviewed,0,62,ci,40965688,",ci40965688,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",118.0,0.091,0.16,14.0,ml,earthquake,"M 2.0 - 4 km SE of Loma Linda, CA",Point,"[-117.2303333, 34.025, 16.08]"
82,Feature,pr71463788,2.29,"11 km SSE of Maria Antonia, Puerto Rico",1730029271510,1730030188390,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71463788,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71463788&format=geojson,,,,,reviewed,0,81,pr,71463788,",pr71463788,",",pr,",",origin,phase-data,",6.0,0.09203,0.05,249.0,md,earthquake,"M 2.3 - 11 km SSE of Maria Antonia, Puerto Rico",Point,"[-66.8446666666667, 17.8826666666667, 10.71]"
83,Feature,nc75079621,1.71,"3 km SW of Anderson Springs, CA",1730029196310,1730030969145,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079621&format=geojson,,,,,automatic,0,45,nc,75079621,",nc75079621,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01403,0.03,80.0,md,earthquake,"M 1.7 - 3 km SW of Anderson Springs, CA",Point,"[-122.71216583252, 38.7516670227051, 1.4099999666214]"
84,Feature,nc75079616,0.79,"0 km  of The Geysers, CA",1730029156980,1730030236061,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079616&format=geojson,,,,,automatic,0,10,nc,75079616,",nc75079616,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.0107,0.02,67.0,md,earthquake,"M 0.8 - 0 km  of The Geysers, CA",Point,"[-122.757331848145, 38.779167175293, 1.0900000333786]"
85,Feature,ak024dtzecs0,1.6,"21 km WSW of Susitna, Alaska",1730027697762,1730027817500,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtzecs0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtzecs0&format=geojson,,,,,automatic,0,39,ak,024dtzecs0,",ak024dtzecs0,",",ak,",",origin,phase-data,",,,0.62,,ml,earthquake,"M 1.6 - 21 km WSW of Susitna, Alaska",Point,"[-150.8969, 61.4853, 54.4]"
86,Feature,ak024dtz1fvh,2.1,"57 km NNE of Kobuk, Alaska",1730026472611,1730027152415,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtz1fvh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtz1fvh&format=geojson,,,,,automatic,0,68,ak,024dtz1fvh,",ak024dtz1fvh,",",ak,",",origin,phase-data,",,,0.59,,ml,earthquake,"M 2.1 - 57 km NNE of Kobuk, Alaska",Point,"[-156.156, 67.3394, 0]"
87,Feature,ak024dtyx5f5,1.7,"32 km NNW of Beluga, Alaska",1730025270892,1730025428058,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtyx5f5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtyx5f5&format=geojson,,,,,automatic,0,44,ak,024dtyx5f5,",ak024dtyx5f5,",",ak,",",origin,phase-data,",,,0.86,,ml,earthquake,"M 1.7 - 32 km NNW of Beluga, Alaska",Point,"[-151.3031, 61.4087, 96.8]"
88,Feature,ak024dtyw8ma,1.8,"39 km ENE of Pedro Bay, Alaska",1730025005789,1730025113511,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtyw8ma,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtyw8ma&format=geojson,,,,,automatic,0,50,ak,024dtyw8ma,",ak024dtyw8ma,",",ak,",",origin,phase-data,",,,0.25,,ml,earthquake,"M 1.8 - 39 km ENE of Pedro Bay, Alaska",Point,"[-153.4501, 59.9132, 129.5]"
89,Feature,ok2024vcxq,1.81,"8 km WNW of Union City, Oklahoma",1730024906989,1730046718936,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vcxq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vcxq&format=geojson,,,,,reviewed,0,50,ok,2024vcxq,",ok2024vcxq,",",ok,",",origin,phase-data,",62.0,0.01349735136,0.77,24.0,ml,earthquake,"M 1.8 - 8 km WNW of Union City, Oklahoma",Point,"[-98.016, 35.4325, 5]"
90,Feature,ak024dtyvgeh,1.1,"56 km WNW of Nikiski, Alaska",1730024785316,1730025156519,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtyvgeh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtyvgeh&format=geojson,,,,,automatic,0,19,ak,024dtyvgeh,",ak024dtyvgeh,",",ak,",",origin,phase-data,",,,1.22,,ml,earthquake,"M 1.1 - 56 km WNW of Nikiski, Alaska",Point,"[-152.243, 60.8916, 135.3]"
91,Feature,ak024dtyuth6,1.3,"34 km ESE of Minto, Alaska",1730024623163,1730024769645,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtyuth6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtyuth6&format=geojson,,,,,automatic,0,26,ak,024dtyuth6,",ak024dtyuth6,",",ak,",",origin,phase-data,",,,0.73,,ml,earthquake,"M 1.3 - 34 km ESE of Minto, Alaska",Point,"[-148.6829, 65.0255, 10.3]"
92,Feature,nn00886893,1.0,"28 km NW of Furnace Creek, California",1730024542814,1730024669108,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886893&format=geojson,,,,,automatic,0,15,nn,00886893,",nn00886893,",",nn,",",origin,phase-data,",21.0,0.325,0.1546,263.37,ml,earthquake,"M 1.0 - 28 km NW of Furnace Creek, California",Point,"[-117.0904, 36.6136, 9.4]"
93,Feature,us7000nngq,5.1,"6 km E of Hualien City, Taiwan",1730024505232,1730028144223,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nngq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nngq&format=geojson,22.0,3.8,,,reviewed,0,409,us,7000nngq,",us7000nngq,",",us,",",dyfi,origin,phase-data,",60.0,0.21,1.2,69.0,mb,earthquake,"M 5.1 - 6 km E of Hualien City, Taiwan",Point,"[121.6705, 23.9745, 29.378]"
94,Feature,ak024dtyt4ec,1.9,"48 km SSE of Cantwell, Alaska",1730024151408,1730024247443,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dtyt4ec,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dtyt4ec&format=geojson,,,,,automatic,0,56,ak,024dtyt4ec,",ak024dtyt4ec,",",ak,",",origin,phase-data,",,,0.69,,ml,earthquake,"M 1.9 - 48 km SSE of Cantwell, Alaska",Point,"[-148.7237, 62.9668, 64.1]"
95,Feature,nn00886892,1.1,"29 km WNW of Furnace Creek, California",1730023709471,1730023846874,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886892,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886892&format=geojson,,,,,automatic,0,19,nn,00886892,",nn00886892,",",nn,",",origin,phase-data,",10.0,0.393,0.2614,270.08000000000004,ml,earthquake,"M 1.1 - 29 km WNW of Furnace Creek, California",Point,"[-117.1326, 36.5952, 15.9]"
96,Feature,nn00886890,1.2,"28 km WNW of Furnace Creek, California",1730023149085,1730023288765,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886890&format=geojson,,,,,automatic,0,22,nn,00886890,",nn00886890,",",nn,",",origin,phase-data,",20.0,0.353,0.2035,271.39,ml,earthquake,"M 1.2 - 28 km WNW of Furnace Creek, California",Point,"[-117.1301, 36.5651, 5.6]"
97,Feature,nc75079586,0.27,"7 km NNW of The Geysers, CA",1730022784950,1730024239358,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079586&format=geojson,,,,,automatic,0,1,nc,75079586,",nc75079586,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.01799,0.01,95.0,md,earthquake,"M 0.3 - 7 km NNW of The Geysers, CA",Point,"[-122.807662963867, 38.8231658935547, 2.84999990463257]"
98,Feature,us7000nngm,4.9,"87 km SE of San Pedro de Atacama, Chile",1730022612706,1730024841040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nngm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nngm&format=geojson,,,,,reviewed,0,369,us,7000nngm,",us7000nngm,",",us,",",origin,phase-data,",53.0,0.744,1.43,67.0,mww,earthquake,"M 4.9 - 87 km SE of San Pedro de Atacama, Chile",Point,"[-67.6152, -23.4878, 141.958]"
99,Feature,ok2024vcwh,1.8,"10 km NNW of Alex, Oklahoma",1730022397293,1730031238318,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vcwh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vcwh&format=geojson,2.0,2.2,,,automatic,0,50,ok,2024vcwh,",ok2024vcwh,",",ok,",",dyfi,origin,phase-data,",37.0,0.06292840093,0.5761931562,58.01319885,ml,earthquake,"M 1.8 - 10 km NNW of Alex, Oklahoma",Point,"[-97.8219986, 34.99921799, 1.968190551]"
100,Feature,hv74514997,2.1400001,"12 km E of Pāhala, Hawaii",1730022144780,1730022309270,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74514997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74514997&format=geojson,,,,,automatic,0,70,hv,74514997,",hv74514997,",",hv,",",origin,phase-data,",51.0,0.04215,0.119999997,161.0,md,earthquake,"M 2.1 - 12 km E of Pāhala, Hawaii",Point,"[-155.364334106445, 19.2091674804688, 32.1699981689453]"
101,Feature,nc75079581,0.79,"3 km NW of The Geysers, CA",1730021166430,1730022736186,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75079581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75079581&format=geojson,,,,,automatic,0,10,nc,75079581,",nc75079581,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.005541,0.02,78.0,md,earthquake,"M 0.8 - 3 km NW of The Geysers, CA",Point,"[-122.780830383301, 38.7933349609375, 3.54999995231628]"
